ESR,ESL,IntOblR,IntOblL,LatR,LatL,AbsR,AbsL,ExtOblR,ExtOblL
-0.004982,-0.003996,0.025242,0.018014,0.013744,-0.014837,-0.027321,0.022285,0.012758,0.014072
0.000274,-0.003668,0.023599,0.023599,0.011115,-0.012538,-0.030935,0.019985,0.033454,0.000603
-0.005967,-0.003339,0.021628,0.027541,0.011772,-0.013523,-0.030606,0.021299,-0.010567,0.022942
-0.004982,-0.008267,0.021299,0.025242,0.017029,-0.009581,-0.030935,0.020314,-0.001697,-0.025678
-0.005967,-0.009581,0.017029,0.029512,0.006516,-0.001697,-0.032249,0.019328,0.002574,-0.017137
-0.004982,-0.013852,0.020314,0.030169,0.008816,0.002574,-0.033563,0.017357,-0.016808,-0.00761
-0.004982,-0.008924,0.019,0.033126,0.004217,0.005859,-0.034877,0.024256,0.03214,-0.007939
-0.006953,-0.01878,0.0167,0.038054,0.005859,0.00783,-0.028964,0.02327,-0.001697,-0.003996
-0.00991,-0.018123,0.016043,0.024585,0.013086,0.006516,-0.028964,0.02557,0.005859,-0.008924
-0.012209,-0.01648,0.016043,0.026556,0.004874,0.00126,-0.020094,0.022942,0.021628,-0.010238
0.002574,-0.015494,0.017357,0.024256,0.007173,-5.4e-05,-0.025021,0.011115,0.008816,-0.004653
-0.000383,-0.01648,0.024585,0.026227,0.004874,-0.002354,-0.031263,0.023599,0.011444,-0.013195
0.003231,-0.012209,0.012758,0.033454,0.006188,-0.001697,-0.026993,0.019657,0.016043,0.017029
0.005202,-0.012866,0.016043,0.023928,0.009144,-0.003011,-0.026335,0.022942,0.009801,0.006845
-0.003339,-0.014509,0.014729,0.025242,0.013415,0.011115,-0.036519,0.025899,0.017357,0.021956
-0.006953,-0.013852,0.013086,0.026227,0.012429,0.01013,-0.029621,0.028198,0.010458,0.021956
-0.00531,-0.015166,0.017029,0.026227,0.008159,0.012429,-0.028635,0.029512,0.047909,0.003231
0.004217,-0.005967,0.016372,0.030169,-0.003668,0.007502,-0.027978,0.026227,0.032469,0.02787
0.009473,0.001588,0.018014,0.02557,0.007502,-0.010238,-0.024693,0.026227,0.035754,0.031812
0.02327,0.004874,0.018343,0.020642,0.000274,0.003888,-0.023379,0.027541,0.011115,0.031155
0.012429,-5.4e-05,0.018343,0.019328,0.000274,0.001588,-0.028635,0.028198,0.009144,0.039696
0.011444,-0.00104,0.015386,0.012101,0.000931,0.002902,-0.028307,0.024913,0.031812,0.051194
0.006845,0.000603,0.016372,0.023599,-0.004325,0.000274,-0.028964,0.02557,0.029841,0.039368
0.004545,0.000931,0.011772,0.017686,0.00783,0.00126,-0.022722,0.026227,0.039696,0.03444
0.008159,0.005202,0.011115,0.019657,0.007502,-0.003996,-0.023379,0.030169,0.0167,0.031483
-0.001368,0.004217,0.004545,0.022285,0.012101,-0.002682,-0.021408,0.026884,0.008159,0.037397
-0.006296,-0.000711,0.023928,0.02557,0.012429,-0.004982,-0.02535,0.026884,0.0167,0.020642
-0.012209,-0.00991,0.022942,0.02557,0.013086,-0.004982,-0.025678,0.024913,0.013086,0.030826
-0.013523,-0.012538,0.025899,0.02327,0.015715,-0.000711,-0.022393,0.02327,0.01013,0.019328
-0.010567,-0.010567,0.025242,0.022942,0.019657,0.000603,-0.032249,0.02557,0.031812,0.02787
-0.005967,-0.010895,0.023928,0.024913,0.017029,0.002245,-0.027978,0.022613,0.020314,0.021956
-0.006624,-0.014509,0.024913,0.029512,0.018343,0.000603,-0.028964,0.020971,0.028198,0.001917
-0.007939,-0.016151,0.023928,0.029512,0.009473,-0.002682,-0.027978,0.018014,0.014729,0.021956
-0.006953,-0.019437,0.024585,0.026884,0.011444,-0.006953,-0.030935,0.016372,0.01013,0.017357
-0.002025,-0.02765,0.026884,0.024913,0.006845,-0.001368,-0.03192,0.012758,-0.004653,0.007173
-0.000711,-0.011552,0.030498,0.025899,0.000274,-0.004325,-0.030606,0.020642,-0.016808,0.006516
-0.000383,-0.015823,0.030498,0.030169,-0.003011,-0.00761,-0.030278,0.019328,0.000274,0.003231
-0.005639,-0.016808,0.03214,0.030169,-0.017466,-0.00991,-0.028964,0.019328,-5.4e-05,-0.002025
-0.004325,-0.017137,0.030498,0.026884,-0.009253,-0.008924,-0.02765,0.020971,-0.003011,0.000603
-0.005967,-0.010895,0.02787,0.026884,-0.010238,-0.003996,-0.027978,0.021299,-0.011224,-0.008267
-0.007939,-0.013852,0.02787,0.02557,-0.010238,-0.003339,-0.030278,0.026556,-5.4e-05,-0.004325
-0.006296,-0.011552,0.029841,0.017029,-0.00531,-0.004653,-0.028964,0.025899,0.004217,0.017357
-0.010238,-0.008596,0.028855,0.021299,-0.001697,-0.006296,-0.029621,0.028527,0.002245,0.019
-0.007282,-0.011552,0.030169,0.015715,0.000931,-0.003996,-0.032577,0.025899,-0.003011,0.021956
-0.00531,-0.00761,0.023599,0.015715,-0.002682,-0.005639,-0.028307,0.028527,0.002902,0.016043
-0.007939,-0.013195,0.018343,0.0167,-0.002354,-0.001697,-0.030935,0.027213,0.024256,0.005531
-0.008267,-0.014509,0.024913,0.0167,-0.003996,-0.002025,-0.027978,0.02557,0.021299,0.034112
-0.007939,-0.011224,0.021956,0.021299,0.003231,0.000274,-0.028964,0.029841,0.026227,0.041667
-0.00991,-0.011881,0.020314,0.023599,0.00356,-0.002354,-0.026335,0.024913,0.030169,0.039039
0.003888,-0.007282,0.007173,0.025242,0.004217,0.000603,-0.026335,0.022613,0.048895,0.033126
0.007502,-0.009253,0.020642,0.022613,0.005531,0.002574,-0.02765,0.022942,0.020971,0.065321
0.007502,-0.007939,0.020642,0.018671,0.012101,0.001917,-0.026993,0.023928,0.036411,0.033126
0.005859,-0.008596,0.021628,0.020642,0.000274,0.00783,-0.029292,0.025899,0.037725,0.055794
0.00356,-0.00761,0.017686,0.02327,0.004545,0.000931,-0.032577,0.030826,0.040025,0.062364
0.007502,-0.012209,0.016043,0.02557,0.005202,0.003231,-0.031263,0.022285,0.060721,0.06105
0.00356,-0.005967,0.013086,0.031483,0.006188,0.005202,-0.030278,0.026884,0.023599,0.048238
-0.00104,-0.006624,0.013744,0.024256,0.005859,0.003888,-0.026664,0.02557,0.031155,0.062035
0.00356,-0.006953,0.019985,0.020314,0.007173,0.001917,-0.02765,0.017357,0.035426,0.058093
-0.001697,-0.006296,0.019657,0.017029,0.00783,0.002902,-0.030606,0.018343,0.04561,0.057436
0.001588,-0.005967,0.021956,0.016372,0.009473,0.005202,-0.030606,0.019985,0.014729,0.091273
0.001917,-0.003996,0.017029,0.027541,0.006188,0.007173,-0.029621,0.021299,0.022942,0.036083
-0.000383,-0.002682,0.018671,0.025899,0.001917,0.016372,-0.028635,0.022613,0.021628,0.045281
-0.000383,-0.007282,0.016372,0.031483,0.006516,0.015058,-0.040133,0.023599,0.021628,0.026884
-0.004325,-0.004653,0.0167,0.03214,0.009144,0.016043,-0.026335,0.026227,0.019657,0.034769
-0.00104,-0.015166,0.025242,0.032469,0.008816,0.013744,-0.030278,0.02327,0.012101,0.026556
0.001588,-0.010238,0.015386,0.031155,0.017686,0.011115,-0.030935,0.021628,0.017357,0.014729
0.002245,-0.013523,0.0167,0.030169,0.013086,-0.000711,-0.028964,0.020971,0.00783,0.008487
-0.001368,-0.017794,0.018343,0.026227,0.013415,0.007502,-0.030606,0.012429,0.009144,0.002574
-0.008924,-0.01418,0.015058,0.022285,0.011772,0.007173,-0.032577,0.020642,-0.009253,0.012429
-0.00531,-0.022393,0.014072,0.024585,0.012429,0.008487,-0.030935,0.0167,0.008159,0.017357
-0.005967,-0.01648,0.013415,0.021628,0.0167,0.006845,-0.031592,0.021628,0.012758,0.013744
-0.001697,-0.010567,0.014401,0.020314,0.015058,0.004874,-0.041776,0.021956,0.004874,0.006188
-0.003996,-0.002682,0.012758,0.019328,0.012429,-0.002025,-0.035205,0.022942,0.020642,0.021628
0.010787,0.004874,0.013086,0.019657,0.013086,-0.003339,-0.030278,0.019657,0.024913,0.022285
0.008816,0.002574,0.019657,0.009801,0.015386,-0.003996,-0.030935,0.021299,0.017686,0.025899
0.007173,0.003888,0.0167,0.021956,0.015386,-5.4e-05,-0.029949,0.021299,0.015715,0.027541
0.005202,0.005202,0.016372,0.017686,0.020971,0.003888,-0.029621,0.024585,0.020971,0.039039
0.006516,0.006188,0.014072,0.017686,0.018343,-0.006953,-0.022722,0.030826,0.007173,0.031155
0.006845,0.00783,0.008159,0.016043,0.019985,-0.007282,-0.024693,0.026556,0.029512,0.02557
0.007173,0.003888,0.024256,0.009801,0.020971,-0.012209,-0.026007,0.028198,0.022613,0.033126
0.001588,-0.006624,0.019,0.019985,0.023928,-0.015166,-0.025021,0.023599,0.029841,0.041339
-0.003339,-0.013852,0.019,0.019,0.015715,-0.002354,-0.02535,0.022613,0.029841,0.042653
-0.00761,-0.01648,0.014401,0.025899,0.016372,0.00126,-0.031263,0.023599,0.03674,0.030826
-0.002025,-0.013195,0.003231,0.02787,0.016372,0.006845,-0.029621,0.024585,0.043638,0.044296
0.001917,-0.012866,0.020642,0.032469,0.012758,0.007502,-0.032249,0.021299,0.035754,0.038382
0.005531,-0.008596,0.019,0.026884,0.014072,0.005202,-0.031592,0.022942,0.038711,0.054808
-0.00761,-0.008267,0.022613,0.024913,0.014072,0.003231,-0.034877,0.025242,0.060064,0.05448
0.001917,-0.010895,0.024913,0.019985,0.009144,0.006188,-0.028635,0.018671,0.038054,0.045938
-0.003668,-0.008596,0.028527,0.018671,0.005859,0.002574,-0.031263,0.024585,0.027541,0.036083
-0.002354,-0.010567,0.019985,0.02327,0.006516,0.000603,-0.029621,0.021299,0.038382,0.053822
-0.00104,-0.009581,0.017029,0.026884,0.00356,-0.003996,-0.030935,0.022942,0.02557,0.035097
-0.003339,-0.004982,0.015058,0.021628,0.003231,0.002245,-0.036191,0.024913,0.032797,0.044953
0.007502,0.001917,0.009473,0.022285,0.00126,-0.001697,-0.02765,0.029512,0.022285,0.049223
0.000274,-0.004325,0.011115,0.023599,-0.000711,-0.003011,-0.027978,0.02787,0.04561,0.025899
0.000931,-0.006624,0.014729,0.025242,0.000931,-0.007282,-0.026664,0.02557,0.025899,0.047581
-0.002682,-0.004982,0.009801,0.026556,0.004217,-0.007282,-0.029621,0.026884,0.021956,0.040353
0.00356,-0.002354,0.009144,0.024256,0.008816,-0.009253,-0.026993,0.025242,0.017357,0.028855
0.001588,-0.004653,0.014729,0.022285,0.010787,-0.012866,-0.024693,0.026556,-0.00761,0.03214
0.00356,-0.010895,0.012758,0.026227,0.00783,-0.01418,-0.024364,0.027213,0.022285,0.019
0.001917,-0.009581,0.015715,0.031155,0.002574,-0.014509,-0.024364,0.026884,0.010787,0.037397
-0.000711,-0.009581,0.015386,0.029841,0.009473,-0.015166,-0.025678,0.028855,-0.00104,0.035754
-0.002025,-0.006624,0.015386,0.030169,0.008487,-0.008924,-0.029292,0.030826,-0.001697,0.036411
-0.002682,-0.014509,0.019657,0.025899,0.006845,-0.008924,-0.029292,0.021956,0.003888,0.027213
-0.001697,-0.005967,0.022942,0.017357,0.006188,-0.010895,-0.027978,0.024913,-0.002354,0.013415
-5.4e-05,-0.007939,0.020314,0.021628,0.00783,-0.012209,-0.024693,0.024256,0.007502,0.001917
-0.000711,-0.009253,0.022613,0.018343,0.00356,-0.017137,-0.020094,0.024913,0.009473,0.005859
-0.008267,-0.005639,0.020314,0.015715,0.000274,-0.019437,-0.032906,0.031155,0.018014,0.02787
-0.000711,-0.003011,0.020642,0.013086,0.000603,-0.021408,-0.029949,0.023928,0.016043,0.02327
0.000603,-0.00104,0.026227,0.008816,-0.005639,-0.019437,-0.026664,0.023928,0.032797,0.026556
0.004874,-5.4e-05,0.020314,0.012101,-0.004653,-0.017466,-0.028307,0.023599,0.018671,0.024585
0.003231,-0.006953,0.023928,0.015386,-0.00531,-0.020094,-0.023379,0.024256,0.02787,0.020971
0.003888,-0.017137,0.02327,0.019,-0.007282,-0.018123,-0.035862,0.020642,0.023928,0.026884
-0.00104,-0.014509,0.024256,0.020971,-0.00104,-0.021079,-0.034548,0.019328,0.001588,0.057436
-0.006953,-0.021408,0.029184,0.02327,0.002574,-0.015823,-0.032906,0.018343,0.017029,0.015715
-0.013195,-0.02305,0.026884,0.023599,-0.000711,-0.003339,-0.035205,0.018014,0.017686,0.026227
-0.013195,-0.022065,0.024256,0.021956,0.003231,-0.013523,-0.03422,0.013086,0.03214,0.034112
-0.009253,-0.013852,0.019,0.021956,0.000931,-0.010567,-0.036519,0.018014,0.059407,0.032797
-0.004325,-0.004982,0.021299,0.024913,0.001917,-0.009581,-0.036848,0.018343,0.017029,0.017357
-5.4e-05,-0.000383,0.024585,0.019328,0.011115,-0.005967,-0.037834,0.019985,0.028198,0.040353
0.00126,-0.003668,0.024256,0.026556,0.003231,-0.004982,-0.033891,0.019657,0.032469,0.036083
-0.002025,-0.01648,0.021956,0.030169,0.008816,-0.008596,-0.038491,0.017029,0.034769,0.046924
-0.006624,-0.026993,0.018014,0.03444,0.007502,-0.011224,-0.03422,0.018343,0.029184,0.039368
-0.00991,-0.030606,0.015715,0.040025,0.008159,-0.010238,-0.035205,0.017686,0.02327,0.026556
-0.00991,-0.024693,0.018014,0.027541,0.008159,-0.006624,-0.035205,0.018014,0.030169,0.040682
-0.007939,-0.017466,0.016043,0.025242,0.008816,0.00126,-0.042104,0.018671,0.027541,0.038054
-0.004653,-0.011881,0.014072,0.025899,0.007502,0.001588,-0.026664,0.015386,0.008487,0.02787
-0.002682,-0.006624,0.021299,0.026556,0.009473,0.00356,-0.029949,0.021628,0.021628,0.006188
0.002245,-0.000383,0.018671,0.020314,0.013415,0.004545,-0.026335,0.023599,0.006516,0.050209
0.000931,0.001588,0.019985,0.022613,0.016043,-0.003996,-0.024036,0.023599,-0.002025,0.018014
0.000603,0.000931,0.019657,0.023599,0.014072,0.012101,-0.033563,0.02557,-0.002682,0.022942
-5.4e-05,-0.008267,0.019657,0.02557,0.006845,0.004217,-0.029949,0.019657,-0.005639,0.020314
-0.001368,0.000931,0.006845,0.031812,0.004874,0.00356,-0.030606,0.019985,0.025242,0.008487
0.00126,0.001588,0.014729,0.03214,-0.006953,0.009144,-0.028964,0.02327,0.005202,0.016043
0.004545,0.000274,0.015058,0.025899,0.002574,0.012101,-0.02765,0.024585,-0.00104,0.012758
0.003888,-0.000711,0.016372,0.023928,0.004545,0.011115,-0.027321,0.026227,0.005859,0.015386
0.004217,-0.013523,0.017357,0.021956,0.007502,0.007502,-0.027321,0.022285,-0.004325,0.006845
-0.002682,-0.003668,0.017686,0.027541,0.009473,0.006516,-0.027321,0.030498,0.005202,0.00783
-0.003011,-0.004653,0.019657,0.02787,0.014401,0.009473,-0.02535,0.02787,-5.4e-05,0.015386
-0.002354,-0.005967,0.018014,0.027541,0.012101,0.014729,-0.021079,0.026556,0.000603,0.005531
-0.00761,-0.007939,0.015386,0.033454,0.018671,0.020971,-0.02765,0.028527,0.000603,0.0167
-0.007939,-0.011552,0.020314,0.035426,0.019985,0.015386,-0.022065,0.026556,-0.007939,0.016372
-0.006296,-0.011224,0.021299,0.039039,0.014729,0.012758,-0.027321,0.027213,0.027541,-0.002354
-0.003668,-0.007939,0.018343,0.032469,0.008487,0.007173,-0.026664,0.02327,0.02327,0.021628
0.002245,-0.005967,0.013744,0.026227,0.010458,0.002245,-0.025021,0.020642,0.026227,0.019328
0.00356,-0.000711,0.012758,0.028198,0.011115,0.005859,-0.02765,0.022285,0.02787,0.022942
0.00126,0.00126,0.013744,0.028198,0.009801,0.00356,-0.024693,0.024913,0.015058,0.021299
0.003888,0.001588,0.015715,0.022613,0.011444,0.00356,-0.027978,0.022942,0.042981,-0.00761
0.00783,0.004217,0.018343,0.020642,0.003231,0.005531,-0.029292,0.022285,0.035097,0.02787
0.01013,0.003888,0.015386,0.016043,0.014072,0.000274,-0.027321,0.020971,0.038382,0.017357
0.006516,-5.4e-05,0.017686,0.015386,0.009801,0.006188,-0.028307,0.022613,0.033126,0.019657
0.002902,-0.00991,0.02327,0.013086,0.012429,0.004874,-0.028635,0.020971,0.012101,0.018014
0.002574,-0.012538,0.017029,0.012758,0.013415,-0.000383,-0.027978,0.020314,0.034769,0.035426
0.001588,-0.00991,0.020642,0.013744,0.003231,-0.003339,-0.029621,0.021628,0.031812,0.028198
0.007502,-0.009581,0.021628,0.012758,0.008487,-0.005639,-0.029621,0.023599,0.030498,0.025899
-0.003011,-0.008267,0.019,0.018014,0.002902,-0.008596,-0.029949,0.030169,0.027213,0.037397
0.000274,-0.011552,0.024913,0.020642,0.002902,-0.006953,-0.028307,0.023599,0.015715,0.051194
-0.002354,-0.013195,0.021628,0.019328,0.002574,-0.00531,-0.029949,0.02557,0.029512,0.03444
-0.001697,-0.014837,0.019657,0.029184,0.008159,-0.011224,-0.027978,0.02557,0.025242,0.044296
0.002574,-0.020751,0.022942,0.029184,0.010787,-0.004325,-0.021736,0.027541,0.026227,0.040025
-0.001697,-0.02305,0.021628,0.030169,0.012101,0.000274,-0.02765,0.02787,0.0167,0.038382
-0.004653,-0.024364,0.020314,0.026556,0.01013,0.000931,-0.027978,0.027213,0.011772,0.051194
-0.003996,-0.020422,0.019328,0.028855,0.011772,-0.005639,-0.025678,0.026227,0.00783,0.022942
0.000274,-0.016151,0.021628,0.021299,0.005202,0.006845,-0.025678,0.026884,0.009801,0.028198
0.011772,-0.00761,0.022942,0.019657,0.008487,0.009473,-0.024693,0.02557,-0.012538,0.00356
0.00783,-0.00761,0.02557,0.015715,0.012101,0.006516,-0.029949,0.022285,-0.019437,-0.005639
0.006516,0.00126,0.026227,0.009801,0.013744,-5.4e-05,-0.030278,0.024913,0.004217,0.008487
0.004217,-0.001368,0.023599,0.014401,0.019985,-0.002682,-0.030278,0.023928,0.005531,-0.009581
0.000274,0.00126,0.022613,0.019985,0.006845,-0.00104,-0.032577,0.025899,0.005859,0.004874
-0.001697,0.001588,0.023928,0.015715,0.006516,0.004545,-0.030606,0.030498,0.017357,0.020971
0.007502,0.002245,0.029184,0.016372,0.007173,0.012101,-0.02765,0.025899,0.022942,0.011115
0.004545,-0.000383,0.022942,0.028527,0.008487,0.012758,-0.029621,0.022285,0.01013,0.00356
0.000931,-0.005639,0.023599,0.021628,0.009144,0.005202,-0.032577,0.021299,0.023599,0.014072
-5.4e-05,-0.003011,0.018343,0.024256,0.00356,-0.004653,-0.026335,0.019,0.024913,0.022613
0.002245,0.000603,0.02327,0.019328,0.004874,-0.004325,-0.031592,0.0167,0.029512,0.027541
0.006188,-5.4e-05,0.025242,0.017686,0.00783,-0.004653,-0.029949,0.022613,0.012429,0.06992
0.001917,-0.003668,0.017686,0.021956,0.008159,-0.003339,-0.029949,0.023928,0.019657,0.030498
-0.003996,-0.004982,0.018343,0.014072,0.006516,0.002245,-0.030935,0.021956,0.023928,0.036083
-0.003339,-0.00104,0.0167,0.017686,0.006845,-0.007282,-0.037505,0.020314,0.027541,0.034769
-0.000711,0.006188,0.018014,0.018014,0.004217,-0.006624,-0.031592,0.021956,0.024913,0.037397
0.000603,-0.004653,0.026227,0.017029,0.004217,-0.006624,-0.034877,0.018343,0.026227,0.036083
0.002245,-0.005639,0.014401,0.017029,0.001588,-0.008267,-0.033234,0.018014,0.026884,0.053494
0.001917,-0.010238,0.017029,0.024585,0.010458,-0.012866,-0.029621,0.015386,0.030826,0.045281
0.005202,-0.010238,0.014729,0.026556,0.008487,-0.003668,-0.028307,0.022942,0.027541,0.038054
-0.004982,-0.000711,0.013086,0.027213,0.01013,-0.002682,-0.028964,0.024256,0.015715,0.041667
-0.006953,-0.010567,0.011444,0.018671,0.009801,-0.004325,-0.031592,0.020642,0.037068,0.058422
-0.010567,-0.015166,0.010458,0.028527,0.006516,-0.006953,-0.03422,0.020971,0.033783,0.034769
-0.013195,-0.024036,0.013086,0.028527,0.010458,-0.007282,-0.034548,0.019985,0.052837,0.030498
-0.002025,-0.029621,0.016043,0.025899,0.013086,-0.004325,-0.026007,0.013415,0.017357,0.021299
-0.00761,-0.028635,0.02327,0.024913,0.009473,-0.004653,-0.031263,0.022942,0.040353,0.001588
-5.4e-05,-0.019437,0.020314,0.013415,0.007173,-0.006624,-0.029949,0.022285,0.016043,0.029841
0.005531,-0.013852,0.019,0.024256,0.004545,-0.003011,-0.030278,0.022285,0.015715,-0.000383
0.009144,-0.014837,0.023928,0.023599,-0.002354,-0.007282,-0.026007,0.020642,0.007173,0.000603
0.007173,-0.015494,0.024913,0.026556,0.002574,-0.011881,-0.028307,0.023599,0.007502,-0.004325
0.004545,-0.00991,0.012101,0.029184,0.001917,-0.00991,-0.027321,0.025242,0.019657,-0.00531
0.00356,-0.011881,0.019985,0.024256,0.000274,-0.007939,-0.027321,0.024585,0.003231,-0.011552
0.00126,-0.009581,0.018343,0.022285,0.003231,-0.004325,-0.027978,0.02557,-0.000383,-0.00104
0.000931,-0.012538,0.018014,0.019328,0.00126,-0.008924,-0.025678,0.022942,-0.001368,0.00356
0.00356,-0.011224,0.016043,0.020642,0.00126,-0.010238,-0.027321,0.026556,-0.001697,-0.010238
0.000603,-0.00991,0.018014,0.019328,0.00356,-0.014837,-0.026335,0.023928,-0.022722,-0.009253
-0.000711,-0.005967,0.020642,0.015386,0.005859,-0.011881,-0.031592,0.022942,-0.000711,-0.008924
0.000603,0.000274,0.018343,0.016043,0.005202,-0.008596,-0.033891,0.020642,0.001917,0.009473
-0.004982,0.004217,0.020642,0.015715,0.012101,-0.006296,-0.038162,0.018671,0.005202,0.003888
0.013086,0.005202,0.024913,0.014729,0.009801,-0.005639,-0.030278,0.013415,0.007173,-0.008924
0.004545,-0.00104,0.02557,0.020642,0.008816,-0.004325,-0.030278,0.020642,0.0167,-0.028307
0.000603,-0.004325,0.019985,0.012101,0.013086,-0.004982,-0.028964,0.018671,0.026884,0.009473
-0.003339,-0.008596,0.017686,0.022285,0.0167,-0.003996,-0.032577,0.018671,0.013415,0.008816
-0.003011,-0.009253,0.018014,0.024256,0.0167,0.007173,-0.033563,0.020642,0.014072,0.020642
-0.007939,-0.017466,0.018014,0.022613,0.012429,0.004545,-0.033234,0.020314,0.005202,0.034769
-0.011224,-0.014837,0.014401,0.02557,0.007502,0.003888,-0.02765,0.025899,0.025899,0.013415
-0.009253,-0.013523,0.011772,0.023928,0.003888,0.000931,-0.025678,0.026556,0.026884,0.044296
-0.003996,-0.011224,0.012429,0.026556,0.010787,-0.002354,-0.024036,0.030826,0.024585,0.044953
0.002245,-0.003011,0.017357,0.024256,0.009144,0.005202,-0.024036,0.026556,0.026884,0.06762
0.004545,0.002245,0.018014,0.025899,0.008816,0.009801,-0.02305,0.032797,0.015386,0.089302
0.005531,0.006188,0.018014,0.016043,0.01013,0.00783,-0.022393,0.030169,0.029512,0.113284
0.004217,0.011772,0.015058,0.025899,0.001588,0.005202,-0.021736,0.031483,0.040025,0.111641
0.006845,0.013086,0.0167,0.02557,0.005202,0.000274,-0.01648,0.03214,0.037397,0.103757
0.006188,0.011444,0.020314,0.031155,0.005531,0.008159,-0.028635,0.037068,0.039039,0.108028
0.011115,0.007173,0.018671,0.035754,0.006845,0.009473,-0.030606,0.025899,0.040682,0.093244
0.005859,0.000603,0.021628,0.036411,0.01013,0.008159,-0.03192,0.023599,0.036083,0.083717
0.002902,-0.003996,0.015715,0.043967,0.013086,0.005202,-0.027321,0.021628,0.029512,0.075833
0.003231,-0.004982,0.014729,0.044953,0.009144,0.008159,-0.022065,0.021956,0.024585,0.066306
0.003231,-0.003011,0.015386,0.045281,0.006188,0.013744,-0.03422,0.028527,0.030169,0.075833
0.004217,-0.004325,0.020314,0.04331,0.005531,0.016372,-0.032249,0.018014,0.002245,0.090288
-0.001368,-0.005967,0.022613,0.047581,0.004217,0.014729,-0.034548,0.019985,0.004874,0.039039
-0.006296,-0.008267,0.026884,0.03214,0.009144,0.002245,-0.033891,0.020314,0.000931,0.045938
-0.013523,-0.004982,0.023599,0.03214,0.006516,0.003231,-0.02535,0.022613,0.004874,0.029841
-0.014509,-0.003996,0.020314,0.032797,0.01013,0.004545,-0.032906,0.02327,0.036083,0.022942
-0.013852,-0.013195,0.02787,0.034769,0.009801,0.005531,-0.029292,0.025899,-0.006624,0.001588
-0.009253,-0.010895,0.018671,0.037397,0.011444,0.004874,-0.029292,0.024256,0.00126,0.015058
